id,experiences_offered,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,minimum_nights,cancellation_policy,price
8067585,none,f,t,Jamaica Plain,Apartment,Private room,2,1,1,1,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron}",3,moderate,$82.00 
4348422,none,f,t,Jamaica Plain,Apartment,Private room,2,2,1,1,"{TV,Kitchen,""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher""}",1,flexible,$150.00 
1136972,none,t,t,Jamaica Plain,Apartment,Private room,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door""}",1,flexible,$60.00 
1628130,none,f,f,Jamaica Plain,House,Entire home/apt,10,3.5,4,7,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,flexible,$650.00 
169938,none,f,f,Jamaica Plain,Apartment,Entire home/apt,4,1,1,1,"{TV,""Cable TV"",Internet,""Air conditioning"",Kitchen,""Free parking on premises"",""Washer / Dryer"",Heating,""Family/kid friendly"",Washer,Dryer}",3,moderate,$174.00 
743211,none,t,t,Jamaica Plain,House,Entire home/apt,10,2.5,4,6,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",3,strict,$575.00 
5166870,none,t,t,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad,""High chair"",""Children‰Ûªs books and toys"",""Pack ‰Ûªn Play/travel crib"",""Room-darkening shades"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",2,moderate,$180.00 
777903,none,f,t,Jamaica Plain,House,Private room,2,,1,1,"{Internet,""Wireless Internet"",""Air conditioning"",""Free parking on premises"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Shampoo}",2,moderate,$85.00 
14246616,none,f,t,Jamaica Plain,Apartment,Private room,2,1,1,1,"{TV,""Wireless Internet"",Kitchen,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,flexible,$63.00 
4838985,none,f,t,Jamaica Plain,Apartment,Entire home/apt,5,1,2,2,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance"",Bathtub}",2,strict,$255.00 
4331214,none,t,t,Jamaica Plain,House,Private room,1,1,1,1,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",2,strict,$50.00 
13621476,none,f,t,Jamaica Plain,Apartment,Private room,2,2,1,1,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",1,flexible,$95.00 
10163454,none,f,t,Jamaica Plain,House,Private room,2,1,1,1,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,flexible,$54.00 
349409,none,f,t,Jamaica Plain,House,Entire home/apt,9,2,4,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher""}",5,strict,$250.00 
50032,none,f,f,Jamaica Plain,Apartment,Entire home/apt,12,2,4,5,"{""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",""Washer / Dryer"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer}",3,strict,$725.00 
11739985,none,t,t,Jamaica Plain,House,Entire home/apt,5,1,2,4,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Free parking on premises"",""Pets allowed"",Breakfast,""Pets live on this property"",Dog(s),""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Stair gates"",""Children‰Ûªs books and toys"",Microwave,""Coffee maker"",Refrigerator,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Luggage dropoff allowed""}",2,strict,$199.00 
1692573,none,t,t,Jamaica Plain,House,Entire home/apt,4,1,2,3,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Heating,""Family/kid friendly"",Essentials,Shampoo,""Stair gates"",""Children‰Ûªs books and toys"",""Pack ‰Ûªn Play/travel crib"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Luggage dropoff allowed""}",2,moderate,$145.00 
12932001,none,t,t,Jamaica Plain,House,Entire home/apt,6,1.5,3,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,strict,$300.00 
17666702,none,f,t,Jamaica Plain,Condominium,Private room,2,1,1,1,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",1,moderate,$105.00 
18448985,none,t,t,Jamaica Plain,Condominium,Private room,4,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Outlet covers"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Patio or balcony""}",1,moderate,$75.00 
14161407,none,f,t,Jamaica Plain,Condominium,Entire home/apt,4,1,2,2,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",""Laptop friendly workspace""}",1,flexible,$180.00 
13751426,none,f,t,Jamaica Plain,Apartment,Private room,2,1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,moderate,$70.00 
12997241,none,t,t,Jamaica Plain,Apartment,Entire home/apt,3,2,2,2,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",3,moderate,$110.00 
14668276,none,f,f,Jamaica Plain,House,Private room,2,2,1,2,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",2,flexible,$100.00 
4526315,none,t,t,Jamaica Plain,House,Entire home/apt,11,3.5,5,5,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",3,strict,$500.00 
381187,none,f,t,Jamaica Plain,House,Entire home/apt,8,2.5,3,4,"{""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer}",2,moderate,$450.00 
6764572,none,t,t,Jamaica Plain,House,Private room,2,1,1,1,"{""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Free parking on premises"",""Pets allowed"",Breakfast,""Pets live on this property"",Dog(s),""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Beach essentials""}",2,strict,$99.00 
16536379,none,t,t,Jamaica Plain,Townhouse,Private room,2,1.5,1,1,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",1,strict,$50.00 
19590313,none,f,f,Jamaica Plain,Apartment,Entire home/apt,3,1,1,1,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Pets allowed"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Doorman,Bathtub,""Hot water"",""Bed linens"",Refrigerator,Oven,Stove,""Long term stays allowed""}",3,strict,$150.00 
18240259,none,t,t,Jamaica Plain,Condominium,Private room,2,1,1,1,"{""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",TV}",1,flexible,$90.00 
1528568,none,t,t,Jamaica Plain,Condominium,Entire home/apt,6,1,2,3,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,flexible,$128.00 
3493840,none,f,t,Jamaica Plain,Apartment,Private room,2,1,1,1,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo}",2,moderate,$98.00 
1167221,none,f,t,Jamaica Plain,House,Private room,3,1,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad}",2,moderate,$90.00 
17158062,none,f,t,Jamaica Plain,Apartment,Entire home/apt,9,1,3,4,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",""Smart lock"",""Private entrance"",Bathtub,""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""Wide clearance to bed"",""Firm mattress""}",1,moderate,$245.00 
16977823,none,f,t,Jamaica Plain,Apartment,Private room,2,1,1,2,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,strict,$78.00 
332225,none,f,t,Jamaica Plain,House,Entire home/apt,6,2,4,3,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Shampoo}",2,moderate,$159.00 
496022,none,f,t,Jamaica Plain,House,Private room,2,1,1,1,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",2,strict,$200.00 
6693305,none,t,t,Jamaica Plain,Apartment,Private room,2,1,1,1,"{TV,""Wireless Internet"",Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",Cat(s),""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo}",1,flexible,$65.00 
19830344,none,f,t,Jamaica Plain,Apartment,Entire home/apt,4,1,2,2,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",1,moderate,$145.00 
15338795,none,t,t,Jamaica Plain,Condominium,Entire home/apt,4,1.5,2,3,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self Check-In"",Lockbox}",2,moderate,$85.00 
16289538,none,f,t,Jamaica Plain,Apartment,Private room,1,1,1,1,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49""}",15,flexible,$30.00 
2592416,none,f,t,Jamaica Plain,House,Entire home/apt,10,2.5,4,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",""Laptop friendly workspace""}",3,moderate,$500.00 
20205227,none,f,f,Jamaica Plain,Apartment,Private room,2,1,1,1,"{""Wireless Internet"",Kitchen,""Free parking on premises"",""Suitable for events"",""Smoke detector"",""Lock on bedroom door"",""Private living room""}",7,flexible,$21.00 
19910241,none,f,f,Jamaica Plain,Apartment,Private room,2,1,1,1,"{""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,strict,$63.00 
